Pcode,Locality,Town $
7306,Staverton,41731
3380,Stawell,41731
3380,Stawell West,41731
2710,Steam Plains,41731
3775,Steels Creek,41731
5413,Steelton,41731
2631,Steeple Flat,41731
3331,Steiglitz,41731
4207,Steiglitz,41731
5356,Steinfeld,41731
5575,Stenhouse Bay,41731
4875,Stephens Island,41731
5433,Stephenston,41731
5069,Stepney,41731
7030,Steppes,41731
4873,Stewart Creek Valley,41731
5271,Stewart Range,41731
4702,Stewarton,41731
3725,Stewarton,41731
2337,Stewarts Brook,41731
2795,Stewarts Mount,41731
2443,Stewarts River,41731
7216,Stieglitz,41731
2611,Stirling,50170
6021,Stirling,50170
3893,Stirling,50170
5152,Stirling,50170
6271,Stirling Estate,56332
5710,Stirling North,56332
6338,Stirling Range National Park,56332
3862,Stockdale,56332
4625,Stockhaven,56332
2725,Stockinbingal,56332
4280,Stockleigh,56332
5410,Stockport,56332
2322,Stockrington,56332
4871,Stockton,56332
2295,Stockton,56332
5355,Stockwell,56332
4344,Stockyard,56332
4703,Stockyard,56332
2460,Stockyard Creek,56332
5460,Stockyard Creek,56332
3373,Stockyard Hill,56332
5330,Stockyard Plain,56332
2484,Stokers Siding,56332
4823,Stokes,56332
5223,Stokes Bay,56332
5480,Stone Hut,56332
5352,Stone Well,56332
5356,Stonefield,56332
3218,Stonehaven,56332
2370,Stonehenge,56332
4730,Stonehenge,56332
4357,Stonehenge,56332
7120,Stonehenge,56332
4612,Stonelands,56332
3373,Stoneleigh,56332
4356,Stoneleigh,56332
2580,Stonequarry,56332
4120,Stones Corner,56332
6081,Stoneville,56332
7119,Stonor,85890
2480,Stony Chute,85890
2550,Stony Creek,85890
3957,Stony Creek,85890
2850,Stony Creek,85890
3371,Stony Creek,85890
4514,Stony Creek,85890
2734,Stony Crossing,85890
7252,Stony Head,85890
7310,Stony Rise,85890
5066,Stonyfell,85890
3260,Stonyford,85890
7306,Stoodley,85890
4380,Storm King,85890
7184,Stormlea,85890
4860,Stoters Hill,85890
2487,Stotts Creek,85890
6714,Stove Hill,85890
5461,Stow,85890
7321,Stowport,85890
3851,Stradbroke,85890
3103,Stradbroke Park,85890
7468,Strahan,85890
3461,Strangways,85890
3533,Straten,85890
4870,Stratford,85890
2422,Stratford,85890
3862,Stratford,85890
3658,Strath Creek,85890
6530,Strathalbyn,85890
5255,Strathalbyn,85890
3622,Strathallan,85890
6237,Stratham,85890
7109,Strathblane,85890
3666,Strathbogie,85890
2429,Strathcedar,30953
3550,Strathdale,30953
4800,Strathdickie,30953
3312,Strathdownie,30953
2470,Stratheden,30953
6309,Stratherne,30953
3099,Strathewen,30953
4742,Strathfield,30953
2135,Strathfield,30953
2136,Strathfield South,43602
3551,Strathfieldsaye,43602
7139,Strathgordon,43602
3301,Strathkellar,43602
3364,Strathlea,43602
3641,Strathmerton,43602
3041,Strathmore,43602
4871,Strathmore,43602
3041,Strathmore Heights,43602
4500,Strathpine,43602
4500,Strathpine Centre,43602
6056,Stratton,38432
1420,Strawberry Hills,38432
1421,Strawberry Hills,38432
1422,Strawberry Hills,38432
1423,Strawberry Hills,38432
1424,Strawberry Hills,38432
1425,Strawberry Hills,38432
1426,Strawberry Hills,38432
1427,Strawberry Hills,38432
1428,Strawberry Hills,38432
1429,Strawberry Hills,38432
2012,Strawberry Hills,38432
5680,Streaky Bay,38432
3351,Streatham,28807
6721,Strelley,28807
4116,Stretton,28807
7140,Strickland,39429
2611,Stromlo,39429
2425,Stroud,39429
2420,Stroud Hill,39429
2415,Stroud Road,39429
5271,Struan,39429
4714,Struck Oil,39429
3950,Strzelecki,39429
7255,Strzelecki,39429
870,Stuart,39429
5320,Stuart,39429
4811,Stuart,39429
3477,Stuart Mill,39429
820,Stuart Park,53185
2820,Stuart Town,53185
2441,Stuarts Point,39633
2852,Stubbo,39633
2710,Stud Park,39633
3152,Studfield,39633
4210,Studio Village,39633
5223,Stun'Sail Boom,39633
4829,Sturt,39633
5047,Sturt,39633
6770,Sturt Creek,39633
852,Sturt Plateau,39633
5000,Sturt Street,39633
7140,Styx,39633
6008,Subiaco,39633
6008,Subiaco East,73915
6904,Subiaco Po,73915
6164,Success,73915
6964,Success,73915
2481,Suffolk Park,73915
3234,Sugarloaf,73915
2420,Sugarloaf,73915
4800,Sugarloaf,73915
4380,Sugarloaf,73915
3658,Sugarloaf Creek,73915
3885,Suggan Buggan,73915
3352,Sulky,73915
7316,Sulphur Creek,73915
5583,Sultana Point,73915
2421,Summer Hill,73915
2130,Summer Hill,73915
2800,Summer Hill Creek,73915
2440,Summer Island,73915
7250,Summerhill,73915
4341,Summerholm,73915
2259,Summerland Point,73915
3922,Summerlands,73915
5141,Summertown,73915
4074,Sumner,73915
3057,Sumner,73915
4074,Sumner Park Bc,73915
4680,Sun Valley,73915
2777,Sun Valley,73915
3429,Sunbury,73915
3658,Sunday Creek,73915
3922,Sunderland Bay,73915
4860,Sundown,73915
5322,Sunlands,73915
2795,Sunny Corner,73915
4605,Sunny Nook,73915
4109,Sunnybank,36072
4109,Sunnybank Hills,36077
4109,Sunnybank South,36077
5422,Sunnybrae,36077
3496,Sunnycliffs,36077
5353,Sunnydale,36077
6256,Sunnyside,36077
4416,Sunnyside,36077
5253,Sunnyside,36077
7305,Sunnyside,36077
4737,Sunnyside,36077
5552,Sunnyvale,36077
4567,Sunrise Beach,36077
4825,Sunset,36077
6530,Sunset Beach,36077
3922,Sunset Strip,36077
2879,Sunset Strip,36077
2264,Sunshine,36077
3020,Sunshine,36077
4655,Sunshine Acres,36077
2536,Sunshine Bay,36077
4567,Sunshine Beach,36077
4560,Sunshine Coast Mc,36088
3020,Sunshine North,33801
4558,Sunshine Plaza,33801
3020,Sunshine West,33801
2820,Suntop,40897
4417,Surat,40897
4724,Surbiton,40897
2536,Surf Beach,40897
3922,Surf Beach,40897
4217,Surfers Paradise,48999
2536,Surfside,48999
7116,Surges Bay,48999
7256,Surprise Bay,48999
5126,Surrey Downs,48999
3127,Surrey Hills,48999
3127,Surrey Hills North,48999
3125,Surrey Hills South,48999
2010,Surry Hills,48999
7116,Surveyors Bay,48999
4655,Susan River,48999
2540,Sussex Inlet,48999
2232,Sutherland,48999
3477,Sutherland,48999
1499,Sutherland,48999
5374,Sutherlands,46741
3331,Sutherlands Creek,46741
3530,Sutton,46741
2620,Sutton,46741
2577,Sutton Forest,46741
3448,Sutton Grange,46741
5291,Suttontown,46741
4743,Suttor,46741
4670,Svensson Heights,46741
2471,Swan Bay,40446
2324,Swan Bay,40446
7252,Swan Bay,40446
3225,Swan Bay,40446
2462,Swan Creek,40446
4370,Swan Creek,40446
3585,Swan Hill,40446
3585,Swan Hill West,30163
3225,Swan Island,30163
3249,Swan Marsh,30163
7275,Swan Point,30163
3903,Swan Reach,30163
5354,Swan Reach,30163
2370,Swan Vale,30163
6056,Swan View,30163
4306,Swanbank,30163
6010,Swanbourne,30163
2360,Swanbrook,30163
4371,Swanfels,30163
2540,Swanhaven,30163
3673,Swanpool,30163
5253,Swanport,30163
2439,Swans Crossing,30163
4807,Swans Lagoon,30163
2281,Swansea,30163
7190,Swansea,30163
2281,Swansea Heads,30163
7120,Swanston,30163
3477,Swanwater,30163
3480,Swanwater West,30163
5270,Swede Flat,30163
2325,Sweetmans Creek,30163
3896,Swifts Creek,30163
2044,Sydenham,30163
3037,Sydenham,30163
1001,Sydney,48956
1002,Sydney,48956
1003,Sydney,48956
1004,Sydney,48956
1031,Sydney,48956
1032,Sydney,48956
1033,Sydney,48956
1034,Sydney,48956
1035,Sydney,48956
1036,Sydney,48956
1037,Sydney,48956
1038,Sydney,48956
1105,Sydney,48956
1112,Sydney,48956
1113,Sydney,48956
1119,Sydney,48956
1122,Sydney,48956
1126,Sydney,48956
1129,Sydney,48956
1130,Sydney,48956
1131,Sydney,48956
1132,Sydney,48956
1133,Sydney,48956
1134,Sydney,48956
1137,Sydney,48956
1138,Sydney,48956
1142,Sydney,48956
1143,Sydney,48956
1144,Sydney,48956
1145,Sydney,48956
1146,Sydney,48956
1147,Sydney,48956
1148,Sydney,48956
1149,Sydney,48956
1150,Sydney,48956
1151,Sydney,48956
1152,Sydney,48956
1153,Sydney,48956
1154,Sydney,48956
1156,Sydney,48956
1157,Sydney,48956
1158,Sydney,48956
1159,Sydney,48956
1160,Sydney,48956
1164,Sydney,48956
1165,Sydney,48956
1166,Sydney,48956
1167,Sydney,48956
1168,Sydney,48956
1172,Sydney,48956
1179,Sydney,48956
1180,Sydney,48956
1181,Sydney,48956
1182,Sydney,48956
1183,Sydney,48956
1184,Sydney,48956
1185,Sydney,48956
1194,Sydney,48956
1195,Sydney,48956
1196,Sydney,48956
1197,Sydney,48956
1198,Sydney,48956
1200,Sydney,48956
1204,Sydney,48956
1206,Sydney,48956
1291,Sydney,48956
1292,Sydney,48956
1293,Sydney,48956
1294,Sydney,48956
1295,Sydney,48956
1296,Sydney,48956
1297,Sydney,48956
1298,Sydney,48956
1299,Sydney,48956
2000,Sydney,48956
1005,Sydney,48956
1006,Sydney,48956
1007,Sydney,48956
1008,Sydney,48956
1009,Sydney,48956
1010,Sydney,48956
1020,Sydney,48956
1021,Sydney,48956
1022,Sydney,48956
1023,Sydney,48956
1025,Sydney,48956
1026,Sydney,48956
1027,Sydney,48956
1028,Sydney,48956
1029,Sydney,48956
1030,Sydney,48956
1039,Sydney,48956
1040,Sydney,48956
1041,Sydney,48956
1042,Sydney,48956
1043,Sydney,48956
1044,Sydney,48956
1045,Sydney,48956
1046,Sydney,48956
1100,Sydney,48956
1101,Sydney,48956
1106,Sydney,48956
1107,Sydney,48956
1108,Sydney,48956
1109,Sydney,48956
1110,Sydney,48956
1114,Sydney,48956
1115,Sydney,48956
1116,Sydney,48956
1117,Sydney,48956
1118,Sydney,48956
1120,Sydney,48956
1121,Sydney,48956
1123,Sydney,48956
1124,Sydney,48956
1125,Sydney,48956
1127,Sydney,48956
1128,Sydney,48956
1135,Sydney,48956
1136,Sydney,48956
1139,Sydney,48956
1140,Sydney,48956
1141,Sydney,48956
1155,Sydney,48956
1161,Sydney,48956
1162,Sydney,48956
1163,Sydney,48956
1169,Sydney,48956
1170,Sydney,48956
1171,Sydney,48956
1173,Sydney,48956
1174,Sydney,48956
1175,Sydney,48956
1176,Sydney,48956
1177,Sydney,48956
1178,Sydney,48956
1186,Sydney,48956
1187,Sydney,48956
1188,Sydney,48956
1189,Sydney,48956
1190,Sydney,48956
1191,Sydney,48956
1192,Sydney,48956
1193,Sydney,48956
1201,Sydney,48956
1202,Sydney,48956
1203,Sydney,48956
1205,Sydney,48956
1207,Sydney,48956
2001,Sydney,48956
1199,Sydney,48956
1011,Sydney,48956
2020,Sydney Domestic Airport,53142
2020,Sydney International Airport,53142
2129,Sydney Markets,53142
2127,Sydney Olympic Park,53142
1231,Sydney South,53142
1232,Sydney South,53142
1233,Sydney South,53142
1234,Sydney South,53142
1235,Sydney South,53142
2000,Sydney South,53142
2224,Sylvania,53142
2224,Sylvania Southgate,53142
2224,Sylvania Waters,53142
3575,Sylvaterre,53142
2609,Symonston,48398
3149,Syndal,48398
4873,Syndicate,48398
4610,Taabinga,48398
3875,Tabberabbera,48398
2420,Tabbil Creek,48398
2472,Tabbimoble,48398
2652,Tabbita,48398
3607,Tabilk,48398
7325,Table Cape,48398
2640,Table Top,48398
4732,Tablederry,48398
4680,Tablelands,48398
4605,Tablelands,48398
862,Tablelands,48398
4285,Tabooba,32850
3289,Tabor,32850
4285,Tabragalba,32850
2469,Tabulam,32850
2259,Tacoma,32850
2259,Tacoma South,32850
3714,Taggerty,32850
3301,Tahara,32850
3315,Tahara Bridge,32850
3310,Tahara West,32850
2324,Tahlee,32850
2573,Tahmoor,32850
4018,Taigum,32850
5259,Tailem Bend,37419
5260,Tailem Bend,37419
6324,Takalarup,37419
4671,Takilberan,37419
7325,Takone,37419
4655,Takura,37419
6710,Talandji,37419
2447,Talarm,37419
4871,Talaroo,37419
7263,Talawa,37419
2839,Talawanta,37419
2720,Talbingo,37419
3371,Talbot,37419
6302,Talbot,37419
6302,Talbot West,37419
4823,Taldora,37419
5311,Taldra,37419
4650,Talegalla Weir,37419
4362,Talgai,37419
3691,Talgarno,37419
6490,Talgomine,37419
5670,Talia,37419
6701,Talisker,37419
4213,Tallai,37419
3701,Tallandoon,37419
3700,Tallangatta,37419
3700,Tallangatta East,37419
3701,Tallangatta South,37419
3701,Tallangatta Valley,37419
3659,Tallarook,37419
2852,Tallawang,37419
4228,Tallebudgera,37419
4228,Tallebudgera Valley,37419
4340,Tallegalla,37419
2669,Tallimba,37419
2579,Tallong,37419
2540,Tallowal,37419
2453,Tallowwood Ridge,37419
2798,Tallwood,37419
2430,Tallwoods Village,37419
3634,Tallygaroopna,37419
2640,Talmalmo,37419
2481,Talofa,37419
2463,Taloumbi,37419
4496,Talwood,37419
4852,Tam O'Shanter,37419
6532,Tamala,37419
6030,Tamala Park,37419
2026,Tamarama,37419
4570,Tamaree,37419
2441,Tamban,37419
2381,Tambar Springs,37419
2850,Tambaroora,37419
6320,Tambellup,37419
4478,Tambo,37419
3893,Tambo Crossing,37419
3885,Tambo Upper,37419
3890,Tamboon,37419
4270,Tamborine,37419
4272,Tamborine Mountain,37419
3858,Tamboritha,37419
2340,Taminda,37419
3675,Taminick,37419
3669,Tamleugh,37419
3669,Tamleugh North,37419
6409,Tammin,37419
6472,Tampu,32671
4285,Tamrookum,32671
4285,Tamrookum Creek,32671
2340,Tamworth,35374
4128,Tanah Merah,39375
872,Tanami,39375
6770,Tanami,39375
852,Tanami East,39375
4556,Tanawha,39375
4481,Tanbar,39375
4703,Tanby,39375
3260,Tandarook,39375
3571,Tandarra,39375
6415,Tandegin,39375
4650,Tandora,39375
4570,Tandur,39375
4025,Tangalooma,39375
3691,Tangambalanga,39375
2488,Tanglewood,39375
4821,Tangorin,39375
2319,Tanilba Bay,39375
2550,Tanja,39375
3825,Tanjil,39375
3833,Tanjil Bren,39375
3825,Tanjil South,39375
2357,Tannabar,39375
2795,Tannas Mount,39375
4680,Tannum Sands,39375
4372,Tannymorel,39375
4601,Tansey,39375
2629,Tantangara,39375
5280,Tantanoola,39375
3764,Tantaraboo,39375
2550,Tantawangalo,39375
2731,Tantonan,39375
5352,Tanunda,39375
3478,Tanwood,39375
3249,Tanybryn,39375
5017,Taperoo,39375
2540,Tapitallee,39375
5311,Taplan,39375
6065,Tapping,39375
872,Tara,39375
2665,Tara,39375
4421,Tara,39375
4725,Tara Station,39375
3447,Taradale,39375
2653,Taradale,39375
2580,Tarago,39375
4680,Taragoola,39375
2580,Taralga,39375
4311,Tarampa,39375
2787,Tarana,39375
4703,Taranganba,39375
7180,Taranna,39375
5275,Taratap,39375
4494,Tarawera,39375
2372,Tarban,39375
2428,Tarbuck Bay,39375
3666,Tarcombe,39375
5701,Tarcoola,39375
6530,Tarcoola Beach,39375
5431,Tarcowie,39375
2652,Tarcutta,39375
6628,Tardun,39375
2430,Taree,39375
2430,Taree South,39375
2229,Taren Point,39375
7259,Targa,39375
4694,Targinnie,39375
3451,Tarilta,39375
6353,Tarin Rock,39375
4068,Taringa,57950
5411,Tarlee,57950
7310,Tarleton,57950
2580,Tarlo,57950
3551,Tarnagulla,57950
3029,Tarneit,57950
5413,Tarnma,57950
3670,Tarnook,57950
4309,Tarome,57950
4306,Taromeo,57950
4615,Tarong,57950
4420,Taroom,57950
4703,Taroomball,57950
3265,Taroon,57950
7053,Taroona,57950
5277,Tarpeena,57950
3971,Tarra Valley,57950
2550,Tarraganda,57950
4121,Tarragindi,47853
7140,Tarraleah,47853
4715,Tarramba,47853
3414,Tarranyurk,47853
3971,Tarraville,47853
2518,Tarrawanna,47853
3775,Tarrawarra,47853
3678,Tarrawingee,47853
3315,Tarrayoukyan,47853
3463,Tarrengower,47853
3315,Tarrenlea,47853
2390,Tarriaro,47853
3301,Tarrington,47853
2322,Tarro,47853
3283,Tarrone,47853
3956,Tarwin,47853
3956,Tarwin Lower,47853
4885,Tarzali,47853
2250,Tascott,47853
5171,Tatachilla,26709
2471,Tatham,26709
2550,Tathra,26709
3673,Tatong,29444
2650,Tatton,29444
3616,Tatura,29444
3616,Tatura East,29444
3378,Tatyoon,29444
4674,Taunton,29444
5235,Taunton,29444
3697,Tawonga,29444
3698,Tawonga South,29444
7259,Tayene,29444
2913,Taylor,29444
3713,Taylor Bay,29444
2447,Taylors Arm,29444
4850,Taylors Beach,29444
2316,Taylors Beach,29444
2586,Taylors Flat,29444
3037,Taylors Hill,29444
3038,Taylors Lakes,29444
5330,Taylorville,29444
4740,Te Kowai,29444
2324,Tea Gardens,29444
7017,Tea Tree,29444
5091,Tea Tree Gully,29444
5238,Teal Flat,36258
3579,Teal Point,36258
3160,Tecoma,36258
4650,Teddington,36258
3527,Teddywaddy,36258
3527,Teddywaddy West,36258
4620,Teebar,36258
4306,Teelah,36258
4423,Teelba,36258
6213,Teesdale,36258
3328,Teesdale,36258
3401,Telangatuk East,36258
2320,Telarah,36258
2441,Telegraph Point,36258
872,Telegraph Station,36258
6762,Telfer,36258
3730,Telford,36258
4680,Telina,36258
7264,Telita,36258
4630,Tellebang,36258
2117,Telopea,36258
3420,Telopea Downs,36258
5540,Telowie,36258
2440,Temagog,36258
7330,Temma,36258
2666,Temora,36258
2044,Tempe,27824
5371,Templers,27824
3106,Templestowe,27824
3107,Templestowe Lower,27824
4310,Templin,27824
3489,Tempy,27824
2250,Ten Mile Hollow,27824
2323,Tenambit,27824
2824,Tenandra,27824
3984,Tenby Point,27824
4005,Teneriffe,27824
6632,Tenindewa,27824
860,Tennant Creek,27824
861,Tennant Creek,27824
862,Tennant Creek,27824
3572,Tennyson,27824
4105,Tennyson,27824
2754,Tennyson,27824
5022,Tennyson,27824
2111,Tennyson Point,27824
2365,Tenterden,27824
6322,Tenterden,27824
2372,Tenterfield,27824
5254,Tepko,26627
2284,Teralba,26627
3264,Terang,26627
2480,Terania Creek,26627
2540,Terara,26627
2829,Teridgerie,26627
5072,Teringie,26627
3719,Terip Terip,26627
2539,Termeil,26627
5421,Terowie,26627
2818,Terrabella,26627
2474,Terrace Creek,26627
2484,Terragon,26627
2830,Terramungamine,26627
2486,Terranora,26627
3525,Terrappee,26627
2422,Terreel,26627
2084,Terrey Hills,26627
4387,Terrica,26627
3575,Terrick Terrick,26627
3573,Terrick Terrick East,26627
2260,Terrigal,26627
2400,Terry Hie Hie,26627
3260,Tesbury,26627
3821,Tetoora Road,26627
2478,Teven,26627
4309,Teviotville,26627
4565,Tewantin,32930
2449,Tewinga,32930
7321,Tewkesbury,32930
4385,Texas,32930
4385,Texas,32930
4670,Thabeban,32930
4306,Thagoona,32930
2350,Thalgarrah,32930
3527,Thalia,32930
4497,Thallon,32930
3825,Thalloo,32930
822,Thamarrurr,32930
4370,Thane,32930
4370,Thanes Creek,32930
4716,Thangool,32930
2680,Tharbogang,32930
4492,Thargomindah,32930
2620,Tharwa,32930
2620,The Angle,32930
3154,The Basin,32930
2365,The Basin,32930
2429,The Bight,32930
4355,The Bluff,32930
4340,The Bluff,32930
2425,The Branch,32930
2630,The Brothers,32930
4816,The Cape,32930
4702,The Caves,32930
2480,The Channon,32930
4701,The Common,32930
3268,The Cove,27160
4570,The Dawn,27160
2758,The Devils Wilderness,27160
4650,The Dimonds,27160
2261,The Entrance,27160
2261,The Entrance North,27160
4373,The Falls,27160
2466,The Freshwater,27160
870,The Gap,50885
4061,The Gap,50885
4825,The Gap,50885
5271,The Gap,50885
2650,The Gap,50885
2472,The Gap,50885
820,The Gardens,54004
7216,The Gardens,54004
4370,The Glen,54004
2476,The Glen,54004
2365,The Gulf,54004
4406,The Gums,54004
3984,The Gurdies,54004
2444,The Hatch,54004
4373,The Head,54004
3851,The Heart,54004
4370,The Hermitage,54004
2300,The Hill,54004
3851,The Honeysuckles,54004
2291,The Junction,54004
4700,The Keppels,54004
2795,The Lagoon,54004
6556,The Lakes,54004
4740,The Leap,54004
4625,The Limits,54004
2831,The Marra,54004
2787,The Meadows,54004
4714,The Mine,54004
4825,The Monument,54004
820,The Narrows,54004
4695,The Narrows,54004
2570,The Oaks,54004
4570,The Palms,54004
3792,The Patch,54004
4707,The Percy Group,54004
2388,The Pilliga,54004
4357,The Pines,54004
5577,The Pines,54004
2460,The Pinnacles,54004
6237,The Plains,54004
2483,The Pocket,54004
2769,The Ponds,54004
5172,The Range,54004
4700,The Range,54004
2620,The Ridgeway,54004
2474,The Risk,54004
2655,The Rock,54004
2795,The Rocks,54004
2000,The Rocks,54004
2463,The Sandon,54004
3265,The Sisters,54004
2754,The Slopes,54004
6167,The Spectacles,54004
4377,The Summit,54004
2006,The University Of Sydney,54004
6069,The Vines,54004
2460,The Whiteman,54004
5031,Thebarton,54004
4570,Theebine,54004
4719,Theodore,43912
2905,Theodore,43912
2469,Theresa Creek,43912
4721,Theresa Creek,43912
2570,Theresa Park,43912
5690,Thevenard,43912
6711,Thevenard Island,43912
4650,Thinoomba,43912
2347,Thirldene,43912
2572,Thirlmere,43912
7307,Thirlstane,43912
2515,Thirroul,43912
3691,Thologolong,43912
5554,Thomas Plain,43912
3074,Thomastown,43912
5501,Thompson Beach,43912
4702,Thompson Point,43912
3219,Thomson,43912
3825,Thomson,43912
6239,Thomson Brook,43912
3726,Thoona,43912
4800,Thoopara,43912
2454,Thora,43912
4871,Thornborough,43912
3071,Thornbury,43912
4380,Thorndale,43912
4158,Thorneside,39679
5082,Thorngate,39679
4164,Thornlands,41932
5280,Thornlea,41932
2120,Thornleigh,41932
6108,Thornlie,41932
6988,Thornlie,41932
4341,Thornton,41932
2322,Thornton,41932
3712,Thornton,41932
4873,Thornton Beach,41932
4352,Thornville,41932
3835,Thorpdale,41932
3824,Thorpdale South,41932
3707,Thowgla Valley,41932
2625,Thredbo,41932
3797,Three Bridges,41932
4630,Three Moon,41932
4824,Three Rivers,41932
6519,Three Springs,41932
5552,Thrington,34262
6401,Throssell,34262
2444,Thrumster,34262
2594,Thuddungra,34262
2732,Thule,34262
4376,Thulimbah,34262
2447,Thumb Creek,34262
2640,Thurgoona,34262
4817,Thuringowa Central,34262
4814,Thuringowa Dc,34262
4875,Thursday Island,34262
2731,Thyra,34262
872,Ti Tree,34262
2622,Tianjara,34262
4650,Tiaro,34262
5607,Tiatukia,34262
2422,Tibbuc,34262
7120,Tiberias,34262
2880,Tibooburra,34262
6532,Tibradden,34262
2870,Tichborne,34262
2850,Tichular,34262
5555,Tickera,34262
3960,Tidal River,34262
5571,Tiddy Widdy Beach,34262
4709,Tieri,34262
2297,Tighes Hill,34262
2546,Tilba Tilba,34262
2350,Tilbuster,34262
5275,Tilley Swamp,34262
2319,Tilligerry Creek,34262
