Appliance,Brand,Model.No,Country,CEC,SRI,Star,Cap,,,,,,
Television,SAMSUNG ELECTRONICS,UA46D7000LN,Malaysia,329,6.77,6,116.8,Screen Technology,LCD (LED),Screen area,5833.1,Average mode power,90
Television,SAMSUNG ELECTRONICS,UA46D8000YN,Malaysia,348,6.519,6,116.8,Screen Technology,LCD (LED),Screen area,5833.1,Average mode power,95
Television,SAMSUNG ELECTRONICS,UA55D6000SN,Malaysia,440,6.867,6,138.8,Screen Technology,LCD (LED),Screen area,8228,Average mode power,120
Television,SAMSUNG ELECTRONICS,UA55D6003SM,Malaysia,439,6.877,6,138.8,Screen Technology,LCD (LED),Screen area,8228,Average mode power,120
Television,SANYO,LED-42XR11F,China,282,6.744,6,106,Screen Technology,LCD (LED),Screen area,4867.6,Average mode power,75.8
Television,TCL,L32E5200,China,210,5.883,5.5,79.8,Screen Technology,LCD (LED),Screen area,2721.4,Average mode power,53.9
Television,Teco,TA22LALR1,China,106,6.491,6,54.6,Screen Technology,LCD (LED),Screen area,1277.8,Average mode power,28.2
Television,Teco,TA22LALR,China,106,6.491,6,54.6,Screen Technology,LCD (LED),Screen area,1277.8,Average mode power,28.2
Television,SAMSUNG ELECTRONICS,UA40D5003BM,Malaysia,203,7.835,7,101.6,Screen Technology,LCD (LED),Screen area,4412.3,Average mode power,55
Television,SAMSUNG ELECTRONICS,UA55D6000SH,Malaysia,440,6.867,6,138.8,Screen Technology,LCD (LED),Screen area,8228,Average mode power,120
Television,SAMSUNG ELECTRONICS,UA22D5003BM,Malaysia,97,6.957,6,54.7,Screen Technology,LCD (LED),Screen area,1308.3,Average mode power,26
Television,TEAC,LCDV2258HDR,China,190,3.884,3.5,54.86,Screen Technology,LCD,Screen area,1281.3,Average mode power,50
Television,Continental,24A2C-D,China,121,6.456,6,60,Screen Technology,LCD,Screen area,1539.9,Average mode power,32.5
Television,Panasonic,TH-P50VT30A,Japan,562,5.033,5,127,Screen Technology,Plasma,Screen area,6873.1,Average mode power,153
Television,TCL,L40E5200F,China,260,6.725,6,101.6,Screen Technology,LCD (LED),Screen area,4411.6,Average mode power,65.8
Television,SAMSUNG ELECTRONICS,PS59D8000FV,Malaysia,958,4.027,4,150,Screen Technology,Plasma,Screen area,9613.8,Average mode power,262
Television,SAMSUNG ELECTRONICS,PS64D8000FV,Malaysia,1100,4.083,4,162.6,Screen Technology,Plasma,Screen area,11293.5,Average mode power,301
Television,SAMSUNG ELECTRONICS,PS51D8000FV,Malaysia,684,4.264,4,128.8,Screen Technology,Plasma,Screen area,7065,Average mode power,187
Television,SAMSUNG ELECTRONICS,UA46D5000PH,Malaysia,258,7.86,7,116.8,Screen Technology,LCD (LED),Screen area,5833.1,Average mode power,70
Television,SAMSUNG ELECTRONICS,UA40D5000PH,Malaysia,203,7.835,7,101.6,Screen Technology,LCD (LED),Screen area,4412.3,Average mode power,55
Television,SAMSUNG ELECTRONICS,UA32D5000PH,Malaysia,181,6.578,6,80.1,Screen Technology,LCD (LED),Screen area,2743.1,Average mode power,49
Television,SAMSUNG ELECTRONICS,LA40D560F9H,Malaysia,341,5.511,5.5,101.6,Screen Technology,LCD,Screen area,4412.3,Average mode power,93
Television,SAMSUNG ELECTRONICS,LA37D560F9H,Malaysia,265,6.045,6,94,Screen Technology,LCD,Screen area,3775.6,Average mode power,72
Television,SAMSUNG ELECTRONICS,LA32D460E1H,Malaysia,221,5.683,5.5,80.1,Screen Technology,LCD,Screen area,2743.1,Average mode power,60
Television,SAMSUNG ELECTRONICS,LA26D460E1H,Malaysia,159,5.841,5.5,66.1,Screen Technology,LCD,Screen area,1866.2,Average mode power,43
Television,TCL,L40P60UF,China,350,5.393,5,101.6,Screen Technology,LCD,Screen area,4411.6,Average mode power,90.2
Television,Panasonic,TH-P55ST30A,Japan,602,5.536,5.5,140,Screen Technology,Plasma,Screen area,8376.1,Average mode power,164
Television,SAMSUNG ELECTRONICS,UA55D7000LM,Malaysia,402,7.272,7,138.8,Screen Technology,LCD (LED),Screen area,8228,Average mode power,110
Television,SAMSUNG ELECTRONICS,UA55D6600WM,Malaysia,410,7.183,7,138.8,Screen Technology,LCD (LED),Screen area,8228,Average mode power,112
Television,SAMSUNG ELECTRONICS,UA55D6400UM,Malaysia,410,7.183,7,138.8,Screen Technology,LCD (LED),Screen area,8228,Average mode power,112
Television,SAMSUNG ELECTRONICS,UA46D7000LM,Malaysia,329,6.77,6,116.8,Screen Technology,LCD (LED),Screen area,5833.1,Average mode power,90
Television,SAMSUNG ELECTRONICS,UA46D6600WM,Malaysia,311,7.022,7,116.8,Screen Technology,LCD (LED),Screen area,5833.1,Average mode power,85
Television,SAMSUNG ELECTRONICS,UA46D6400UM,Malaysia,311,7.022,7,116.8,Screen Technology,LCD (LED),Screen area,5833.1,Average mode power,85
Television,SAMSUNG ELECTRONICS,UA46D6000SM,Malaysia,286,7.398,7,116.8,Screen Technology,LCD (LED),Screen area,5833.1,Average mode power,78
Television,SAMSUNG ELECTRONICS,UA40D6600WM,Malaysia,275,6.475,6,101.6,Screen Technology,LCD (LED),Screen area,4412.3,Average mode power,75
Television,SAMSUNG ELECTRONICS,UA40D6400UM,Malaysia,275,6.475,6,101.6,Screen Technology,LCD (LED),Screen area,4412.3,Average mode power,75
Television,SAMSUNG ELECTRONICS,UA40D6000SM,Malaysia,268,6.59,6,101.6,Screen Technology,LCD (LED),Screen area,4412.3,Average mode power,73
Television,SAMSUNG ELECTRONICS,UA32D6000SM,Malaysia,180,6.603,6,80.1,Screen Technology,LCD (LED),Screen area,2743.1,Average mode power,49
Television,SAMSUNG ELECTRONICS,UA46D5000PM,Malaysia,257,7.877,7,116.8,Screen Technology,LCD,Screen area,5833.1,Average mode power,70
Television,SAMSUNG ELECTRONICS,UA40D5500RM,Malaysia,210,7.683,7,101.6,Screen Technology,LCD (LED),Screen area,4412.3,Average mode power,57
Television,Panasonic,TH-P50GT30A,Japan,562,5.033,5,127,Screen Technology,Plasma,Screen area,6873.1,Average mode power,153
Television,Panasonic,TH-P42GT30A,Japan,405,5.044,5,106,Screen Technology,Plasma,Screen area,4770.8,Average mode power,110
Television,SAMSUNG ELECTRONICS,UA40D5010PM,Malaysia,206,7.769,7,101.6,Screen Technology,LCD (LED),Screen area,4412.3,Average mode power,56
Television,SAMSUNG ELECTRONICS,UA27D5000NM,Malaysia,140,6.655,6,68.6,Screen Technology,LCD (LED),Screen area,2009.3,Average mode power,38
Television,SAMSUNG ELECTRONICS,UA32D4010NM,Malaysia,111,8.769,8,80.1,Screen Technology,LCD (LED),Screen area,2743.1,Average mode power,30
Television,SAMSUNG ELECTRONICS,UA22D5000NM,Malaysia,103,6.688,6,54.7,Screen Technology,LCD (LED),Screen area,1308.3,Average mode power,28
Television,SAMSUNG ELECTRONICS,PS51D450A2M,Malaysia,640,4.562,4.5,129,Screen Technology,Plasma,Screen area,7065,Average mode power,167.22
Television,SAMSUNG ELECTRONICS,PS43D450A2M,Malaysia,385,5.573,5.5,109.3,Screen Technology,Plasma,Screen area,5153.1,Average mode power,95.88
Television,SAMSUNG ELECTRONICS,UA22D5010NM,Malaysia,103,6.688,6,54.7,Screen Technology,LCD (LED),Screen area,1308.3,Average mode power,28
Television,SAMSUNG ELECTRONICS,UA37D5000PM,Malaysia,231,6.66,6,94,Screen Technology,LCD (LED),Screen area,3775.6,Average mode power,63
Television,SAMSUNG ELECTRONICS,UA32D5000PM,Malaysia,180,6.603,6,80.1,Screen Technology,LCD (LED),Screen area,2743.1,Average mode power,49
Television,SAMSUNG ELECTRONICS,PS64D550C1M,Malaysia,962,4.684,4.5,162.6,Screen Technology,Plasma,Screen area,11293.5,Average mode power,263
Television,SAMSUNG ELECTRONICS,PS51D8000FM,Malaysia,684,4.264,4,128.8,Screen Technology,Plasma,Screen area,7065,Average mode power,187
Television,SAMSUNG ELECTRONICS,UA40D5000PM,Malaysia,206,7.769,7,101.6,Screen Technology,LCD (LED),Screen area,4412.3,Average mode power,56
Television,SAMSUNG ELECTRONICS,PS59D8000FM,Malaysia,958,4.027,4,150,Screen Technology,Plasma,Screen area,9613.8,Average mode power,262
Television,SAMSUNG ELECTRONICS,PS64D8000FM,Malaysia,1100,4.083,4,162.6,Screen Technology,Plasma,Screen area,11293.5,Average mode power,301
Television,SAMSUNG ELECTRONICS,PS51D550C1M,Malaysia,539,5.332,5,128.8,Screen Technology,Plasma,Screen area,7065,Average mode power,147
Television,SAMSUNG ELECTRONICS,PS51D6900DM,Malaysia,640,4.562,4.5,128.8,Screen Technology,Plasma,Screen area,7065,Average mode power,175
Television,SAMSUNG ELECTRONICS,LA46D550K7M,Malaysia,348,6.519,6,116.8,Screen Technology,LCD,Screen area,5833.1,Average mode power,95
Television,SAMSUNG ELECTRONICS,LA40D550K7M,Malaysia,348,5.42,5,101.6,Screen Technology,LCD,Screen area,4412.3,Average mode power,95
Television,SAMSUNG ELECTRONICS,LA32D550K7M,Malaysia,206,6.012,6,80.1,Screen Technology,LCD,Screen area,2754.1,Average mode power,56
Television,SAMSUNG ELECTRONICS,LA32D400E1M,Malaysia,195,6.244,6,80.1,Screen Technology,LCD,Screen area,2743.1,Average mode power,53
Television,SAMSUNG ELECTRONICS,LA22D450G1M,Malaysia,122,5.93,5.5,54.7,Screen Technology,LCD,Screen area,1308.3,Average mode power,33
Television,SAMSUNG ELECTRONICS,LA22D400E1M,Malaysia,118,6.079,6,54.7,Screen Technology,LCD,Screen area,1308.3,Average mode power,32
Television,SAMSUNG ELECTRONICS,PS59D6900DM,Malaysia,918,4.218,4,150,Screen Technology,Plasma,Screen area,9613.8,Average mode power,251
Television,Tecovision,LCD15HNTDM1,China,112,4.586,4.5,39.49,Screen Technology,LCD,Screen area,666,Average mode power,29.83
Television,Tecovision,LCD15HNTD,China,112,4.586,4.5,39.49,Screen Technology,LCD,Screen area,666,Average mode power,29.83
Television,Tecovision,LED19HNLDM1,China,99,5.966,5.5,47,Screen Technology,LCD (LED),Screen area,943,Average mode power,26.1
Television,Tecovision,LED19HNLD,China,99,5.966,5.5,47,Screen Technology,LCD (LED),Screen area,943,Average mode power,26.1
Television,SANSUI,LE32HWG,China,256,5.052,5,81.28,Screen Technology,LCD,Screen area,2765,Average mode power,68.44
Television,SANSUI,LE32HWF,China,256,5.052,5,81.28,Screen Technology,LCD,Screen area,2765,Average mode power,68.44
Television,SANSUI,LE32HWD,China,256,5.052,5,81.28,Screen Technology,LCD,Screen area,2765,Average mode power,68.44
Television,SANSUI,LE32HWB,China,256,5.052,5,81.28,Screen Technology,LCD,Screen area,2765,Average mode power,68.44
Television,SANSUI,LE32HWA,China,256,5.052,5,81.28,Screen Technology,LCD,Screen area,2765,Average mode power,68.44
Television,Teco,TA19NAPR,China,119,5.142,5,47,Screen Technology,LCD (LED),Screen area,943,Average mode power,31.2
Television,Teco,TA24NAPR,China,139,5.809,5.5,59.9,Screen Technology,LCD (LED),Screen area,1527.2,Average mode power,36.71
Television,SANSUI,LCD26HWB,China,245,3.908,3.5,66.04,Screen Technology,LCD,Screen area,1868.8,Average mode power,65.3
Television,SANSUI,LCD26HWA,China,245,3.908,3.5,66.04,Screen Technology,LCD,Screen area,1868.8,Average mode power,65.3
Television,DAIJITSU,LCD32HWB,China,319,4.067,4,81.3,Screen Technology,LCD,Screen area,2765,Average mode power,86.1
Television,DAIJITSU,LCD32HWA,China,319,4.067,4,81.3,Screen Technology,LCD,Screen area,2765,Average mode power,86.1
Television,SANSUI,LCD52HWB,China,935,3.062,3,132.1,Screen Technology,LCD,Screen area,7417.5,Average mode power,254.1
Television,SANSUI,LCD52HWA,China,935,3.062,3,132.1,Screen Technology,LCD,Screen area,7417.5,Average mode power,254.1
Television,SANSUI,LCD47HWB,China,773,3.094,3,119.4,Screen Technology,LCD,Screen area,6058.6,Average mode power,210.5
Television,SANSUI,LCD47HWA,China,773,3.094,3,119.4,Screen Technology,LCD,Screen area,6058.6,Average mode power,210.5
Television,SANSUI,LCD37HWB,China,458,3.64,3.5,93.98,Screen Technology,LCD,Screen area,3823.4,Average mode power,124.1
Television,SANSUI,LCD37HWA,China,458,3.64,3.5,93.98,Screen Technology,LCD,Screen area,3823.4,Average mode power,124.1
Television,Teco,TA22N1PR,China,160,4.657,4.5,54.79,Screen Technology,LCD,Screen area,1282.565,Average mode power,42.85
Television,SANSUI,LCD22HWB,China,188,4.195,4,55.9,Screen Technology,LCD,Screen area,1401.3,Average mode power,49.5
Television,SANSUI,LCD22HWA,China,188,4.195,4,55.9,Screen Technology,LCD,Screen area,1401.3,Average mode power,49.5
Television,SAMSUNG ELECTRONICS,PS50B530S2F,Malaysia,895,2.985,2.5,127,Screen Technology,Plasma,Screen area,6937.5,Average mode power,244.8
Television,Palsonic,TFTV4010FL,China,353,5.355034172,5,101.6090932,Screen Technology,LCD (LED),Screen area,4411.6164,Average mode power,95.4
Television,SANYO,LED-32XR10F,China,233,5.447,5,80,Screen Technology,LCD,Screen area,2743.7,Average mode power,62.5
Television,SANYO,LED-22XR10F,China,99,6.797,6,56,Screen Technology,LCD,Screen area,1277.9,Average mode power,26
Television,SANYO,LCD-42K40TD,Indonesia,433,4.819,4.5,106,Screen Technology,LCD,Screen area,4862.9,Average mode power,117.5
Television,SANYO,LCD-24K40,Indonesia,199,4.324,4,60,Screen Technology,LCD,Screen area,1589.5,Average mode power,53.788
Television,SANYO,LCD37XR9DA(C),China,497,3.227,3,94,Screen Technology,LCD,Screen area,3776.3,Average mode power,134.8
Television,SANYO,LCD19XR9DA,China,89,6.447,6,47,Screen Technology,LCD,Screen area,944.179,Average mode power,22.96
Television,SANYO,PDP50XR9DA,China,1094,2.05,2,127,Screen Technology,Plasma,Screen area,6878,Average mode power,297.7
Television,SANYO,LCD32XR9DA(S),China,381,3.234,3,81,Screen Technology,LCD,Screen area,2736.8,Average mode power,102.9
Television,SANYO,LCD37XR9SDA,China,383,4.395,4,94,Screen Technology,LCD,Screen area,3776.7,Average mode power,103.6
Television,SANYO,LCD32K30TD,Indonesia,285,4.535,4.5,80,Screen Technology,LCD,Screen area,2736.71,Average mode power,76.6
Television,SANYO,CP21KS2K(S),China,301,1.724,1.5,51,Screen Technology,CRT,Screen area,1238.71,Average mode power,77.38
Television,SANYO,CP21SE1K(S),Indonesia,234,2.853,2.5,51,Screen Technology,CRT,Screen area,1238.71,Average mode power,56.92
Television,SANYO,LCD-22VT10DVD(C),Turkey,171,4.356,4,55,Screen Technology,LCD,Screen area,1281.3,Average mode power,45.2
Television,SANYO,LCD-19XR9DA(B),China,101,5.88,5.5,48,Screen Technology,LCD,Screen area,944.2,Average mode power,26.2
Television,SANYO,LED-46XR10FH,China,507,4.83,4.5,116,Screen Technology,LCD (LED),Screen area,5830.2,Average mode power,137.6
Television,SANYO,LED-42XR10FH,China,448,4.67,4.5,106,Screen Technology,LCD (LED),Screen area,4867.6,Average mode power,121.4
Television,SANYO,LCD-24XR11F,China,171,4.883,4.5,60,Screen Technology,LCD,Screen area,1528.5,Average mode power,45.7
Television,SANYO,LCD26XR9DA,China,267,3.514,3.5,66,Screen Technology,LCD,Screen area,1863.8,Average mode power,71.92
Television,SANYO,LCD22XR9DA,China,156,4.768,4.5,56,Screen Technology,LCD,Screen area,1281.5,Average mode power,41.22
Television,SANYO,LCD-32XZ11,China,301,4.29,4,80,Screen Technology,LCD,Screen area,2736.7,Average mode power,81.4
Television,SANYO,LED-22XR11F,China,109,6.366,6,55,Screen Technology,LCD (LED),Screen area,1277.9,Average mode power,28.8
Television,SANYO,LCD-32XR10F,China,382,3.231,3,80,Screen Technology,LCD,Screen area,2743.7,Average mode power,103.5
Television,SANYO,LCD-24XR10F,China,167,4.989,4.5,60,Screen Technology,LCD,Screen area,1528.5,Average mode power,44.3
Television,SANYO,LED-46XR123D,China,386,6.05215723,6,116.809,Screen Technology,LCD (LED),Screen area,5830.238736,Average mode power,104.5
Television,SANYO,LCD-39XR12F,China,435,4.138833353,4,97.979,Screen Technology,LCD,Screen area,4101.874101,Average mode power,118.2
Television,SANYO,LED-24XR113D,China,150,5.482,5,60,Screen Technology,LCD (LED),Screen area,1534.4,Average mode power,40
Television,SANYO,LED-46XR113D,China,385,6.064,6,116,Screen Technology,LCD (LED),Screen area,5830.2,Average mode power,100.1
Television,SANYO,LCD-32XR11(B),China,295,4.38,4,80,Screen Technology,LCD,Screen area,2736.7,Average mode power,79.9
Television,SANYO,LED-22XZ11F,China,109,6.366,6,55,Screen Technology,LCD (LED),Screen area,1277.9,Average mode power,28.8
Television,SANYO,LCD-26XZ11,China,225,4.281,4,66,Screen Technology,LCD,Screen area,1863.8,Average mode power,60.5
Television,SANYO,LED-46XR10FH(B),China,505,4.848,4.5,115,Screen Technology,LCD (LED),Screen area,5830.2,Average mode power,136.9
Television,SANYO,LED-42XR10FH(B),China,450,4.65,4.5,106,Screen Technology,LCD (LED),Screen area,4867.6,Average mode power,121.9
Television,SANYO,LCD-32XR10F(B),China,360,3.497,3,80,Screen Technology,LCD,Screen area,2743.7,Average mode power,97.5
Television,SANYO,LCD-40XR10F(C),China,561,3.279,3,100,Screen Technology,LCD,Screen area,4411.6,Average mode power,152.6
Television,SANYO,LCD-26XR9DA(C),China,241,3.973,3.5,66,Screen Technology,LCD,Screen area,1863.8,Average mode power,65
Television,SANYO,LCD-40XR10F(B),China,619,2.838,2.5,100,Screen Technology,LCD,Screen area,4411.6,Average mode power,168.5
Television,SANYO,LCD-40XZ11F,China,483,3.95,3.5,101,Screen Technology,LCD,Screen area,4411.6,Average mode power,131.1
Television,SANYO,PDP42XR9DA,China,694,2.79,2.5,106,Screen Technology,Plasma,Screen area,4970.3,Average mode power,188.1
Television,SANYO,LCD42XR9DA,China,584,3.482,3,106,Screen Technology,LCD,Screen area,4867.6,Average mode power,158.5
Television,SANYO,LCD37XR9DA,China,383,4.395,4,94,Screen Technology,LCD,Screen area,3776.7,Average mode power,103.6
Television,LG,50LA6620-TD,"""Korea, Republic of"",Indonesia",223,9.104190196,9,125.727,Screen Technology,LCD (LED),Screen area,6754.5112,Average mode power,54.3
Television,LG,32LP620H-TA,"Indonesia,""Korea, Republic of""",163,7.039257663,7,80.043,Screen Technology,LCD (LED),Screen area,2737.0771,Average mode power,40.28
Television,LG,42LA6130-TB,"""Korea, Republic of"",Indonesia",200,8.264757421,8,106.465,Screen Technology,LCD (LED),Screen area,4843.638,Average mode power,48.36
Television,TOSHIBA,50L2300A,China,249,8.609974144,8,125.727,Screen Technology,LCD (LED),Screen area,6754.5112,Average mode power,67.98
Television,Panasonic,TH-P65VT60A,Thailand,813,5.536098425,5.5,164.499,Screen Technology,Plasma,Screen area,11558.04,Average mode power,222
Television,Panasonic,TH-P55VT60A,Thailand,674,5.029514788,5,140.051,Screen Technology,Plasma,Screen area,8376.06,Average mode power,184
Television,LG,60LN5710-TE,"""Korea, Republic of"",Indonesia",352,8.588180233,8,151.338,Screen Technology,LCD (LED),Screen area,9786.98,Average mode power,88.2
Television,HISENSE,HL32K160L,China,126,8.020785855,8,80.039,Screen Technology,LCD (LED),Screen area,2736.6498,Average mode power,30.48
Television,AKAI,AK18LED,China,85,6.652595391,6,47.013,Screen Technology,LCD (LED),Screen area,944.1792,Average mode power,22.7
Television,LG,60LN5400-TA,"Indonesia,""Korea, Republic of""",371,8.352588002,8,151.338,Screen Technology,LCD (LED),Screen area,9786.98,Average mode power,90.6
Television,Tecovision,LED24AFRDLFBC,China,146,5.590993286,5.5,59.81,Screen Technology,LCD (LED),Screen area,1528.4516,Average mode power,39.2
Television,Tecovision,LED19AHRLCBC,China,87,6.545156408,6,47.011,Screen Technology,LCD (LED),Screen area,943,Average mode power,22.9
Television,LG,32LN549C-TA,"""Korea, Republic of"",Indonesia",161,7.09458454,7,80.043,Screen Technology,LCD (LED),Screen area,2737.0771,Average mode power,39.9
Television,LG,55LA6980-TA,"""Korea, Republic of"",Indonesia",254,9.330267886,9,138.783,Screen Technology,LCD (LED),Screen area,8230.1184,Average mode power,60.06
Television,VIVID,AT-23LEC1 ,China,178,4.53577321,4.5,58.31,Screen Technology,LCD (LED),Screen area,1446.885888,Average mode power,48
Television,BAUHN,AJ-22FLEC1,China,122,5.861331007,5.5,54.687,Screen Technology,LCD (LED),Screen area,1277.919504,Average mode power,32.54
